title,price,status,brand,shortDescription,processorBrand,processorModel,displaySize,ram,ramType,storageCapacity
"Microsoft Surface Laptop Studio Core i7 11th Gen 16GB RAM 512GB SSD 14.4"" Touchscreen 2-in-1 Laptop (A1Y-00001)",To be announced,Out Of Stock,Microsoft,"['MPN: A1Y-00001', 'Model: Surface Laptop Studio', 'Processor: Intel Core i7-11370H (12M Cache, 3.30 GHz, up to 4.80 GHz, with IPU)', 'RAM: 16GB LPDDR4x, Storage: 512GB SSD', 'Graphics: RTX 3050 Ti 4GB GDDR6', 'Features: Backlit Keyboard, Type-C']",intel,Core i7-11370H,14.4 Inch,16GB,LPDDR4x,512GB
"MSI Vector GP66 12UEO Core i7 12th Gen RTX 3060 6GB Graphics 15.6"" FHD 240Hz Gaming Laptop",To be announced,Out Of Stock,MSI,"['Model: Vector GP66 12UEO', 'Processor: Intel Core i7-12700H (24M Cache, 3.50 GHz up to 4.70 GHz)', 'RAM: 16GB (8GBx2) DDR5 4800MHz, Storage: 1TB SSD', 'Graphics: RTX 3060 6GB GDDR6', 'Features: 240Hz Display, Backlit Keyboard, Type-C']",Intel,Core i7-12700H,15.6 Inch,16GB (8GBx2),DDR5,1TB
GIGABYTE AORUS 5 SE4 Core i7 12th Gen RTX 3070 8GB Graphics 15.6'' FHD 240Hz Gaming Laptop,To be announced,Out Of Stock,GIGABYTE,"['Model: AORUS 5 SE4', 'Processor: Intel Core i7-12700H (24M Cache, 3.50 GHz up to 4.70 GHz)', 'RAM: 16GB (8GBx2) 3200MHz, Storage: 512GB SSD', 'Graphics: RTX 3070 8GB GDDR6', 'Features: 240Hz Display, Backlit Keyboard, Type-C']",Intel,Core i7-12700H,15.6 Inch,16GB (8GBx2),DDR4,512GB
"MSI Sword 15 A12VF Core i7 12th Gen 16GB RAM RTX 4060 8GB Graphics 15.6"" FHD 144Hz Gaming Laptop",To be announced,Out Of Stock,MSI,"['Model: Sword 15 A12VF', 'Processor: Intel Core i7-12650H (24M Cache, 2.3 Ghz up to 4.70 GHz)', 'RAM: 16GB (8x2) DDR5, Storage: 1TB SSD', 'Graphics: RTX 4060 8GB GDDR6', 'Features: Backlit Keyboard, Type-C, 144Hz Display']",Intel,Core i7-12650H,15.6 inch,16GB (8GBx2),DDR5,1TB
"Asus ROG Zephyrus G14 GA402RJ Ryzen 9 6900HS RX 6700S 8GB Graphics 14"" WQXGA Gaming Laptop",To be announced,Out Of Stock,Asus,"['MPN: L8085W-GA402RJ', 'Model: Asus ROG Zephyrus G14 GA402RJ', 'Processor: AMD Ryzen 9 6900HS (20MB cache, up to 4.9 GHz)', 'Ram: 16 GB 4800 MHz, Storage: 1TB SSD', 'Graphics: RX 6700S 8GB GDDR6', 'Features: Backlit Keyboard, Type-C, 120Hz Display']",AMD,Ryzen 9 6900HS,14-inch,16GB,DDR4,1TB
"Asus ROG Zephyrus G15 GA503RW Ryzen 9 6900HS RTX 3070 Ti Graphics 15.6"" WQHD Gaming Laptop",To be announced,Out Of Stock,Asus,"['MPN: GA503RW-HQ104W', 'Model: ROG Zephyrus G15 GA503RW', 'Processor: AMD Ryzen 9 6900HS ( 16MB cache, up to 4.9 GHz)', 'Ram: 32GB 4800MHz, Storage: 1TB SSD', 'Graphics: Nvidia RTX 3070 Ti 8GB GDDR6', 'Features: 165 Hz Display, Backlit Keyboard, Type-C']",AMD,Ryzen 9 6900HS,15.6-inch,32GB,DDR5,1TB
"Asus ROG Zephyrus G14 GA403UV Ryzen 9 8945HS RTX 4060 Graphics 14"" 3K OLED Gaming Laptop","302,500৳",In Stock,Asus,"['MPN: GA403UV-QS084W', 'Model: ROG Zephyrus G14 GA403UV', 'Processor: AMD Ryzen 9 8945HS ( 24MB cache, up to 5.20 GHz)', 'Ram: 32GB 6400MHz, Storage: 1TB SSD', 'Graphics: Nvidia RTX 4060 8GB GDDR6', 'Features: 120 Hz Display, Backlit Keyboard, Type-C']",AMD,Ryzen 9 8945HS,14-inch,32GB,LPDDR5x,1TB
"Asus ROG Zephyrus G14 GA403UI Ryzen 9 8945HS RTX 4070 Graphics 14"" 3K OLED Gaming Laptop","341,000৳",In Stock,Asus,"['MPN: GA403UI-QS095W', 'Model: ROG Zephyrus G14 GA403UI', 'Processor: AMD Ryzen 9 8945HS ( 24MB cache, up to 5.20 GHz)', 'Ram: 32GB 6400MHz, Storage: 512GB SSD', 'Graphics: Nvidia RTX 4070 8GB GDDR6', 'Features: 120 Hz Display, Backlit Keyboard, Type-C']",AMD,Ryzen 9 8945HS,14-inch,32GB,LPDDR5x,512GB
"Asus ROG Zephyrus G16 GU605MI Intel Core Ultra 7 RTX 4070 Graphics 16"" 2.5K OLED Gaming Laptop","385,000৳",In Stock,Asus,"['MPN: GU605MI-QR152W', 'Model: ROG Zephyrus G16 GU605MI', 'Processor: Intel Core Ultra 7 155H (16 Core, 3.0 GHz up to 4.8 GHz)', 'Ram: 32GB, Storage: 1TB SSD', 'Graphics: Nvidia RTX 4070 8GB GDDR6', 'Features: 240Hz Display, Backlit Keyboard, Type-C']",Intel,Intel Core Ultra 7 155H,16-inch,32GB,LPDDR5x,1TB
"Asus ROG Strix G16 G614JV Core i7 13th Gen RTX 4060 8GB Graphics 16"" QHD+ Gaming Laptop",To be announced,Out Of Stock,Asus,"['MPN: G614JV-N4140W / G614JV-N4185W', 'Model: ROG Strix G16 G614JV', 'Processor: Intel Core i7-13650HX (24M Cache, 2.60 GHz up to 4.90 GHz)', 'RAM: 16GB DDR5, Storage: 1TB SSD', 'Graphics: RTX 4060 8GB GDDR6', 'Features: Backlit Chiclet Keyboard 1-Zone RGB']",Intel,Core i7-13650HX,16-inch,16GB,DDR5,1TB
GIGABYTE AORUS 15 XE4 Core i7 12th Gen RTX 3070 Ti 8GB Graphics 15.6'' FHD 165Hz Gaming Laptop,To be announced,Out Of Stock,GIGABYTE,"['Model: AORUS 15 XE4', 'Processor: Intel Core i7-12700H (24M Cache, 3.50 GHz up to 4.70 GHz)', 'RAM: 16GB (8GBx2) 3200MHz, Storage: 1TB SSD', 'Graphics: RTX 3070 Ti 8GB GDDR6', 'Features: 165Hz Display, Backlit Keyboard, Type-C']",Intel,Core i7-12700H,15.6 Inch,16GB (8GBx2),DDR4,1TB
"Asus ROG Strix G16 G614JI Core i7 13th Gen RTX 4070 8GB Graphics 16"" FHD+ Gaming Laptop",To be announced,Out Of Stock,Asus,"['MPN: G614JI-N3135W', 'Model: ROG Strix G16 G614JI', 'Processor: Intel Core i7-13650HX (24M Cache, 2.60 GHz up to 4.90 GHz)', 'RAM: 16GB DDR5, Storage: 1TB SSD', 'Graphics: GTX 4070 8GB GDDR6', 'Features: Backlit Chiclet Keyboard 1-Zone RGB']",Intel,Core i7-13650HX,16-inch,16GB,DDR5,1TB
"Lenovo YOGA 9i Core i7 12th Gen 14"" 2.8K OLED 360° Touch Laptop",To be announced,Out Of Stock,Lenovo,"['MPN: 82LU008MIN', 'Model: YOGA 9i', 'Processor: Intel Core i7-1280P (24M Cache, 3.60 GHz up to 4.80 GHz)', 'RAM: 16GB DDR5 5200MHz, Storage: 1TB SSD', 'Display: 14"" 2.8K (2880x1800) OLED', 'Features: 360° Flip & Touch Screen']",Intel,Core i7-1280P,14 Inch,16GB,DDR5,1TB
"MSI Summit E16Flip A12UCT Core i7 12th Gen RTX 3050 4GB Graphics 16"" QHD+ 165Hz Touch Laptop",To be announced,Out Of Stock,MSI,"['Model: Summit E16Flip A12UCT', 'Processor: Intel Core i7-1280P (24M Cache, 3.60 GHz up to 4.80 GHz)', 'RAM: 32GB LPDDR5, Storage: 1TB SSD', 'Graphics: RTX 3050 Max-Q 4GB GDDR6', 'Features: 165Hz Touch Display, Backlit Keyboard, Thunderbolt 4']",Intel,Core i7-1280P,16 Inch,32GB,LPDDR5,1TB
"Lenovo YOGA 9i Core i7 12th Gen 14"" 4K OLED 360° Touch Laptop",To be announced,Out Of Stock,Lenovo,"['MPN: 82LU008NIN', 'Model: YOGA 9i', 'Processor: Intel Core i7-1260P (18M Cache, 2.1 GHz up to 4.7 GHz, 4P+8E cores)', 'RAM: 16GB DDR5 5200MHz, Storage: 1TB SSD', 'Display: 14"" 4K (3840x2400) OLED', 'Features: Fingerprint, 360° Flip & Touch Screen']",Intel,Core i7 1260P,14 Inch,16GB,DDR5,1TB
"Microsoft Surface Laptop Studio Core i7 11th Gen 32GB RAM 2TB SSD 14.4"" Touchscreen 2-in-1 Laptop (AI2-00001)",To be announced,Out Of Stock,Microsoft,"['MPN: AI2-00001', 'Model: Surface Laptop Studio', 'Processor: Intel Core i7-11370H (12M Cache, 3.30 GHz, up to 4.80 GHz, with IPU)', 'RAM: 32GB LPDDR4x Storage: 2TB SSD', 'Graphics: NVIDIA GeForce RTX 3050 Ti 4GB GDDR6', 'Features: Touchscreen, Backlit keyboard, Type-C']",Intel,Core i7-11370H Processor,14.4 Inch,32GB,LPDDR4x,2TB
"ASUS ZenBook Pro Duo 15 OLED UX582HM Core i7 11th Gen RTX 3060 6GB Graphics 15.6"" 4K Touch Dual Display Laptop",To be announced,Out Of Stock,Asus,"['MPN: H2027W', 'Model: ZenBook Pro Duo 15 OLED UX582HM', 'Processor: Intel Core i7-11800H (24M Cache, 2.30 GHz up to 4.60 GHz)', 'RAM: 16GB DDR4, Storage: 1TB SSD', 'Graphics: RTX 3060 6GB GDDR6', 'Features: Backlit Keyboard, Type-C']",Intel,Core i7-11370H Processor,14.4 Inch,32GB,LPDDR4x,2TB
"Microsoft Surface Pro 9 Core i7 12th Gen 16GB RAM 1B SSD 13"" Multi-Touch Laptop (QKI-00001)",To be announced,Out Of Stock,Microsoft,"['MPN: QKI-00001', 'Model: Surface Pro 9', 'Processor: Intel Core i7-1255U (12M Cache, 3.50 GHz, up to 4.70 GHz)', 'RAM: 16GB LPDDR5, Storage: 1TB SSD', 'Display: 13"" (2880 x 1920) PixelSense Flow MultiTouch', 'Features: Touch Screen, Type-C']",Intel,Core i7-1255U,13 Inch,16GB,LPDDR5,1TB
Lenovo ThinkPad X1 Carbon Gen 9 Core i7 14 Inch WUXGA IPS Laptop,To be announced,Out Of Stock,Lenovo,"['MPN: 20XXS89Y00', 'Model: ThinkPad X1 Carbon Gen 9', 'Processor: Intel Core i7-1165G7 (12M Cache, 2.80 GHz up to 4.70 GHz, with IPU)', 'RAM: 16GB 4266MHz, Storage: 512GB M.2 NVMe SSD', 'Display: 14"" FHD (1920x1200)', 'Features: Finger Print Sensor, Type-C']",Intel,Core i7,"14""",16GB,LPDDR4x,512GB SSD
"ASUS ROG FLOW Z13 GZ301ZE Core i9 12th Gen RTX 3050 Ti 4GB Graphics 13.4"" Gaming Laptop",To be announced,Out Of Stock,Asus,"['MPN: LD234W', 'Model: Z13', 'Processor: Intel Core i9-12900H (24M Cache, 2.50 GHz up to 5.00 GHz)', 'RAM: 16GB DDR4 5200Mhz, Storage: 1TB SSD', 'Graphics: RTX 3050 Ti 4GB GDDR6', 'Features: Backlit Keyboard, Type-C']",Intel,Core i9-12900H,13.4-inch,32GB,LPDDR4X,1TB
"Dell XPS 15 9510 Core i7 11th Gen RTX 3050 Ti 4GB Graphics 15.6"" FHD Laptop",To be announced,Out Of Stock,Dell,"['MPN: 210-AZKB', 'Model: XPS 15 9510', 'Processor: Intel Core i7-11800H (24M Cache, 2.30 GHz up to 4.60 GHz)', 'RAM: 16GB DDR4 3200MHz, Storage: 1TB SSD', 'Graphics: NVIDIA GeForce RTX 3050 Ti 4GB', 'Features: Backlit Keyboard, Fingerprint, Type-C']",Intel,Core i7-11800H,15.6 Inch,16GB (8GBx2),DDR4,1TB
"Microsoft Surface Laptop Studio Core i7 11th Gen 32GB RAM 1TB SSD 14.4"" Touchscreen 2-in-1 Laptop (ABY-00001)",To be announced,Out Of Stock,Microsoft,"['MPN: ABY-00001', 'Model: Surface Laptop Studio', 'Processor: Intel Core i7-11370H (12M Cache, 3.30 GHz, up to 4.80 GHz, with IPU)', 'RAM: 32GB LPDDR4 Storage: 1TB SSD', 'Graphics: NVIDIA GeForce RTX 3050 Ti 4GB GDDR6', 'Features: Backlit Keyboard, Type-C']",Intel,Core i7-11370H Processor,14.4 Inch,32GB,LPDDR4x,1TB
"Razer Blade 15 Advanced Model Core i7 11th Gen 16GB RAM RTX3070 8GB Graphics 15.6"" FHD 360Hz Gaming Laptop",To be announced,Out Of Stock,RAZER,"['MPN: RZ09-0409BEC3-R341', 'Model: Razer Blade 15 Advanced Model', 'Processor: Intel Core i7-11800H (24M Cache, 2.30 GHz up to 4.60 GHz)', 'RAM: 16GB DDR4, Storage: 1TB SSD', 'Graphics: RTX3070 8GB', 'Features: 360Hz display, Type-C']",Intel,Core i7-11800H,15.6 Inch,16GB,DDR4,1TB
"Dell XPS 13 Plus 9320 Intel Core i7 12th Gen 13.4"" 3.5K OLED Touch Laptop",To be announced,Out Of Stock,Dell,"['MPN: TRIBUTOADLP23011001M2C', 'Model: Dell XPS 13 Plus 9320', 'Processor: Intel Core i7-1260P (18M Cache, 2.1 GHz up to 4.7 GHz, 4P+8E cores)', 'RAM: 16GB LPDDR5 5200MHz, Storage: 512GB NVMe SSD', 'Display: 13.4"" 3.5K Touchscreen (1920 x 1080)', 'Features: Backlit Keyboard, Finger Print']",Intel,Core i7-1260P,13.4 Inch,16GB,LPDDR5,512GB
"Thunderobot Zero Core i9 13th Gen RTX 4070 8GB Graphics 16"" QHD 240Hz Gaming Laptop",To be announced,Out Of Stock,Thunderobot,"['Model: Zero', 'Processor: Intel Core I9-13900HX (36MB Cache, 2.20 GHz, up to 4.40 GHz)', 'RAM: 32GB DDR5 4800MHz , Storage: 1TB SSD', 'Graphics: GeForce RTX 4070 8GB GDDR6', 'Features: 240Hz Refresh Rate, Backlit Keyboard']",Intel,Core I9-13900HX,16-inch,32GB,DDR5,1TB
"MSI Vector GP77 13VF Core i7 13th Gen 16GB RAM 2TB SSD RTX 4060 8GB Graphics 17.3"" 2K QHD 240Hz Gaming Laptop",To be announced,Out Of Stock,MSI,"['Model: Vector GP77 13VF', 'Processor: Intel Core i7-13700H (24M Cache, 2.40 GHz up to 5.00 GHz)', 'RAM: 16GB (8x2) DDR5, Storage: 2TB SSD', 'Graphics: RTX 4060 8GB GDDR6', 'Features: Backlit Keyboard, Type-C']",Intel,Core i7-13700H,17.3 inch,16GB (8GBx2),DDR5,2TB
"Dell Latitude 9430 2-in-1 Core i7 12th Gen 14"" QHD+ Touch Laptop",To be announced,Out Of Stock,Dell,"['Model: Latitude 9430 2-in-1', 'Processor: Intel Core i7-1265U (10 Core, 12MB Cache, up to 4.80 GHz)', 'RAM: 16GB DDR5 5200MHz, Storage: 512GB NVMe SSD', 'Display: 14"" QHD+ (2560 x 1600) Touch', 'Features: Backlit Keyboard, Type-C']",Intel,Core i7 1265U,14 Inch,16GB,DDR5,512GB
"Asus ROG Flow X13 GV301QE Ryzen 9 5980HS RTX 3050 Ti 4GB Graphics (ROG XG Mobile GC31S with RTX 3080 16GB Graphics) 13.4"" 120Hz WUXGA Touch Gaming Laptop",To be announced,Out Of Stock,Asus,"['MPN: K6058T', 'Model: ROG Flow X13 GV301QE', 'Processor: AMD Ryzen 9 5980HS (16MB Cache, 3.0GHz up to 4.8GHz)', 'RAM: 32GB DDR4 3200MHz Storage: 1TB SSD', 'Graphics: NVIDIA GeForce RTX 3050 Ti 4GB & RTX 3080 16GB Graphics', 'Features: Backlit Keyboard, Type-C']",AMD,Ryzen 9 5980HS,13.4-inch,32GB(2 x 16GB),DDR4,1TB SSD
"Razer Blade 15 Advanced Model Core i7 11th Gen RTX 3070 8GB Graphics 15.6"" QHD Gaming Laptop",To be announced,Out Of Stock,RAZER,"['MPN: RZ09-0409JED3-R341', 'Model: Razer Blade 15 Advanced Model', 'Processor: Intel Core i7-11800H (24M Cache, 2.30 GHz up to 4.60 GHz)', 'RAM: 16GB DDR4, Storage: 1TB SSD', 'Graphics: RTX 3070 8GB GDDR6 Graphics', 'Features: QHD Display, Type-C']",Intel,Core i7-11800H,15.6 Inch,16GB,DDR4,1TB
"Asus ROG Strix SCAR 17 G733ZX Core i9 12th Gen RTX 3080 Ti 16GB Graphics 17.3"" WQHD Gaming Laptop",To be announced,Out Of Stock,Asus,"['MPN: G733ZX-LL099W', 'Model: ROG Strix SCAR 17 G733ZX', 'Processor: Intel Core i9-12900H (24M Cache, 2.50 GHz up to 5.00 GHz)', 'RAM: 32GB DDR5, Storage: 1TB SSD', 'Graphics: GTX 3080 Ti 16GB GDDR6', 'Features: Backlit Keyboard 1-Zone RGB']",Intel,Core i9-12900H,17.3 inch,32GB,DDR5,1TB
"Asus ROG Strix SCAR 18 G834JYR Intel Core i9 14th Gen RTX 4090 16GB Graphics 18"" 2.5K QHD+ Gaming Laptop","605,000৳",In Stock,Asus,"['MPN: G834JYR-R6115W', 'Model: ROG Strix SCAR 18 G834JYR', 'Processor: Intel Core i9-14900HX (5.8GHz, 16C, 22T, 36MB Cache)', 'RAM: 64GB DDR5 5600MHz, Storage: 1TB SSD', 'Graphics: Nvidia RTX 4090 16GB GDDR6', 'Features: Backlit Keyboard 1-Zone RGB']",Intel,Core i9-14900HX,18 inch,64GB,DDR5,1TB
"MSI Vector GP77 13VG Core i7 13th Gen 16GB RAM 2TB SSD RTX 4070 8GB Graphics 17.3"" 2K QHD 240Hz Gaming Laptop",To be announced,Out Of Stock,MSI,"['Model: Vector GP77 13VG', 'Processor: Intel Core i7-13700H (24M Cache, 2.40 GHz up to 5.00 GHz)', 'RAM: 16GB (8x2) DDR5, Storage: 2TB SSD', 'Graphics: RTX 4070 8GB GDDR6', 'Features: Backlit Keyboard, 240Hz Display, Type-C']",Intel,Core i7-13700H,17.3 inch,16GB (8GBx2),DDR5,2TB
"Dell XPS 15 9520 Core i7 12th Gen RTX 3050 Ti 4GB Graphics 15.6"" OLED 3.5K Touch Laptop",To be announced,Out Of Stock,Dell,"['MPN: FIORANOADLP23011001', 'Model: XPS 15 9520', 'Processor: Intel Core i7-12700H (24M Cache, 3.50 GHz up to 4.70 GHz)', 'RAM: 16GB DDR5 4800MHz, Storage: 512GB NVMe SSD', 'Graphics: NVIDIA RTX 3050 Ti 4GB GDDR6', 'Features: OLED Touchscreen, Backlit Keyboard']",Intel,Core i7-12700H,15.6 Inch,16GB,DDR5,512GB
"Asus ROG Zephyrus M16 GU603ZW Core i9 12th Gen RTX 3070 Ti 8GB Graphics 16"" 165Hz Gaming Laptop",To be announced,Out Of Stock,Asus,"['MPN: K8052W-GU603ZW', 'Model: ROG Zephyrus M16 GU603ZW', 'Processor: Intel Core i9-12900H (24M Cache, 2.50 GHz up to 5.00 GHz)', 'RAM: 32GB DDR5 4800MHz , Storage: 1TB SSD', 'Graphics: RTX 3070 Ti 8GB GDDR6', 'Features: Backlit Keyboard, Type-C']",Intel,i9-12900H,"16""",32GB,DDR5,1TB SSD
"Acer Predator Helios 16 PHN16-72 Core i9 13th Gen RTX 4080 12GB GDDR6 16"" 240HZ Gaming Laptop",To be announced,Out Of Stock,Acer,"['MPN: NH.QJSSI.001', 'Model: Predator Helios 16 PHN16-72', 'Processor: Intel Core I9 13900HX 13th Gen', 'RAM: 32GB DDR5 Storage: 1TB SSD', 'Graphics: RTX 4080 12GB GDDR6', 'Features: Backlit Keyboard, Type-C']",Intel,Core I9 13900HX,16 Inch,32GB 4800MHz,DDR5,1TB
"Acer Predator Helios 16 PH16-71-92RZ Core i9 13th Gen RTX 4080 12GB GDDR6 16"" 240HZ Gaming Laptop",To be announced,Out Of Stock,Acer,"['MPN: NH.QJSSI.001', 'Model: Predator Helios 16 PH16-71-92RZ', 'Processor: Intel Core I9 13900HX 13th Gen', 'RAM: 32GB DDR5 Storage: 1TB SSD', 'Graphics: RTX 4080 12GB GDDR6', 'Features: Backlit Keyboard, Type-C']",Intel,Core I9 13900HX,16 Inch,32GB 4800MHz,DDR5,1TB
"ASUS Zenbook Pro 16X OLED UX7602ZM-ME132W Core i9 12th Gen RTX 3060 6GB Graphics 16"" 4K Touch Laptop",To be announced,Out Of Stock,Asus,"['MPN: 90NB0WU1-M006H0', 'Model: Zenbook Pro 16X OLED UX7602ZM-ME132W', 'Processor: Intel Core i9-12900H (24M Cache, 2.5 GHz up to 5.0 GHz, 6P+8E cores)', 'RAM: 32GB LPDDR5 on board, Storage: 1TB SSD', 'Graphics: RTX 3060 6GB GDDR6', 'Features: Backlit Keyboard, Fingerprint, Touchscreen']",Intel,i9-12900H,16.0-inch,32GB (on board),LPDDR5,1TB
"Dell XPS 15 9520 Core i9 12th Gen RTX 3050 Ti 4GB Graphics 15.6"" OLED 3.5K Touch Laptop",To be announced,Out Of Stock,Dell,"['MPN: FIORANOADLP23011002', 'Model: XPS 15 9520', 'Processor: Intel Core i9-12900HK (24M Cache, 3.80 GHz, up to 5.00 GHz)', 'RAM: 16GB DDR5 4800MHz, Storage: 512GB NVMe SSD', 'Graphics: NVIDIA RTX 3050 Ti 4GB GDDR6', 'Features: OLED Touchscreen, Backlit Keyboard']",Intel,i9-12900HK,15.6 Inch,16GB,DDR5,512GB
"ASUS ZenBook 17 Fold OLED UX9702 Core i7 12th Gen 16GB RAM 1TB SSD 17.3"" Touch Display Foled Laptop",To be announced,Out Of Stock,Asus,"['MPN: UX9702AA-MD022W', 'Model: Zenbook 17 Fold OLED', 'Processor: Intel Core i7-1250U 1.1 GHz (12M Cache, up to 4.7 GHz, 2P+8E cores)', 'RAM: 16GB LPDDR5, Storage: 1TB SSD', 'Display: Fold OLED 17.3” 4:3 Touch 2560 x 1920 FOLED', 'Features: Touch Display, Type-C']",Intel,Core i7-1250U,17.3-inch,1 x 16GB Onboard,LPDDR5,1TB
"Dell XPS 15 9520 Core i9 12th Gen RTX 3050 Ti 4GB Graphics 32GB RAM 15.6"" OLED 3.5K Touch Laptop",To be announced,Out Of Stock,Dell,"['MPN: FIORANOADLP23011002', 'Model: XPS 15 9520', 'Processor: Intel Core i9-12900HK (24M Cache, 3.80 GHz, up to 5.00 GHz)', 'RAM: 32GB DDR5 4800MHz, Storage: 512GB NVMe SSD', 'Graphics: NVIDIA RTX 3050 Ti 4GB GDDR6', 'Features: OLED Touchscreen, Backlit Keyboard']",Intel,i9-12900HK,15.6 Inch,32GB,DDR5,512GB
"Dell XPS 17 9720 Core i7 12th Gen RTX 3060 6GB Graphics 17"" UHD Touch Laptop",To be announced,Out Of Stock,Dell,"['MPN: STRADALEADLP23011001', 'Model: XPS 17 9720', 'Processor: Intel Core i7-12700H (24M Cache, 3.50 GHz up to 4.70 GHz)', 'RAM: 16GB DDR5, Storage: 1TB NVMe SSD', 'Graphics: NVIDIA RTX 3060 6GB GDDR6', 'Features: Touchscreen, Backlit Keyboard, Type-C']",Intel,Core i7-12700H,17 Inch,16GB,DDR5,1TB
"MSI Raider GE66 Deluxe Edition 12UHS Core i9 12th Gen RTX 3080 Ti 16GB Graphics 15.6"" UHD Gaming Laptop",To be announced,Out Of Stock,MSI,"['Model: Raider GE66 Deluxe Edition', 'Processor: Intel Core i9-12900HK (24M Cache, 3.80 GHz, up to 5.00 GHz)', 'RAM: 32GB (16GBx2) DDR5, Storage: 2TB NVMe SSD', 'Graphics: RTX 3080 Ti 16GB GDDR6', 'Features: Backlight Keyboard, Type-C']",Intel,Core i9-12900HK,15.6 Inch,32GB (16GBx2),DDR5,2TB
"MSI Titan GT77HX 13VI Core i9 13th Gen 64GB RAM 4TB SSD RTX 4090 16GB Graphics 17.3"" 4K UHD 144Hz Gaming Laptop",To be announced,Out Of Stock,MSI,"['Model: Titan GT77HX 13VI', 'Processor: Intel Core i9-13980HX (36M Cache, 2.2 GHz up to 5.60 GHz)', 'RAM: 64GB (32x2) DDR5, Storage: 4TB SSD', 'Graphics: RTX 4090 16GB GDDR6', 'Features: Backlit Keyboard, Fingerprint, 144Hz Display']",Intel,Core i9-13980HX,17.3 inch,64GB (32GBx2),DDR5,4TB (2TBx2)
"HP 15s-eq3619AU Ryzen 5 5625U 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 7K1K5PA', 'Model: 15s-eq3619AU', 'Processor: AMD Ryzen 5 5625U (16MB L3 Cache, 2.3GHz, up to 4.3GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 15"" FHD (1920 x 1080)', 'Features: Full-size Keyboard, Type-C']",AMD,Ryzen 5 5625U,"15.6"" diagonal.",8 GB (4GBx2),DDR4,512 GB
"ASUS TUF Gaming F15 FX506HE Core i5 11th Gen RTX 3050 Ti 4GB Graphics 15.6"" FHD Gaming Laptop","124,900৳",In Stock,Asus,"['MPN: HN308W-FX506HE', 'Model: TUF GAMING F15 FX506HE', 'Intel Core i5-11400H Processor (12M Cache, 2.70 GHz up to 4.50 GHz)', 'RAM: 8GB DDR4 3200MHz, Storage: 512GB SSD', 'Graphics: NVIDIA GeForce RTX3050Ti 4GB', 'Features: Backlit Keyboard, Type-C']",Intel,Core i5-11400H,15.6-inch,8GB,DDR4,512GB
"HP ProBook 440 G10 Core i7 13th Gen 14"" FHD Laptop","118,500৳",In Stock,HP,"['MPN: 843Y5PA', 'Model: ProBook 440 G10', 'Processor: Intel Core i7-1355U (up to 5.0GHz, 12 MB L3 cache)', 'RAM: 8 GB DDR4 3200MHz, Storage: 512GB PCIe SSD', 'Display: 14"" FHD (1920 x 1080) IPS', 'Features: Type-C, Fingerprint, Backlit Keyboard, Wi-Fi 6E']",Intel,Core i7-1355U,14 Inch,8GB,DDR4,512GB
"ASUS VivoBook 15 X1502ZA Core i3 1215U 12th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,Asus,"['MPN: X1502ZA-BQ691W', 'Model: VivoBook 15 X1502ZA', 'Processor: Intel Core i3-1215U (10M Cache, up to 4.40 GHz)', 'RAM: 8GB DDR4 , Storage: 512GB SSD', 'Display: 15.6"" FHD (1920X1080)', 'Features: Backlit Keyboard, Type-C']",Intel,Core i3-1215U,15.6-Inch,8GB (on Board),DDR4,512GB
"Dell Latitude 3520 Core i5 11th Gen 512GB SSD 15.6"" HD Laptop",To be announced,Out Of Stock,Dell,"['Model: Latitude 3520', 'Processor: Intel Core i5-1135G7 11th Gen (2.40 GHz to 4.20 GHz Turbo)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Display: 15.6"" HD (1366 x 768)', 'Features: Type-C, M.2']",Intel,Core i5-1135G7,15.6 Inch,8GB,DDR4,512GB SSD
"HP ProBook 450 G10 Core i5 13th Gen 15.6"" FHD Laptop",To be announced,Out Of Stock,HP,"['MPN: 843Z1PA', 'Model: ProBook 450 G10', 'Processor: Intel Core i5-1335U (up to 4.6GHz, 12 MB L3 cache)', 'RAM: 8 GB DDR4 3200MHz, Storage: 512GB PCIe SSD', 'Display: 15.6"" FHD (1920 x 1080) IPS', 'Features: Type-C, Fingerprint, Backlit Keyboard, Wi-Fi 6E']",Intel,Core i5-1335U,15.6 Inch,8GB,DDR4,512GB
"ASUS TUF Gaming F15 FX506HF Core i7 11th Gen RTX 2050 4GB Graphics 15.6"" FHD Gaming Laptop",To be announced,Out Of Stock,Asus,"['MPN: FX506HF-HN095W', 'Model: TUF Gaming F15 FX506HF', 'Processor: Intel Core i7-11800H (24M Cache, 2.30 GHz up to 4.60 GHz)', 'RAM: 8GB DDR4, Storage: 512GB SSD', 'Graphics: RTX 2050 4GB GDDR6', 'Features: Backlit Keyboard, Type-C']",Intel,Core i7-11800H,15.6-inch,8GB,DDR4,512GB
